fid,id,left,top,right,bottom,geom_wkt,popdensity
1223,1223,520830.139,1404891.728,522735.3949,1403241.728,"MultiPolygon (((121.19319141 12.69586276, 121.19758243 12.70331735, 121.20635365 12.70331092, 121.21073334 12.69584992, 121.20634207 12.68839554, 121.19757136 12.68840196, 121.19319141 12.69586276)))",11.73750496
1224,1224,520830.139,1403241.728,522735.3949,1401591.728,"MultiPolygon (((121.1931806 12.68094736, 121.19757136 12.68840196, 121.20634207 12.68839554, 121.21072151 12.68093453, 121.2063305 12.67348015, 121.1975603 12.67348656, 121.1931806 12.68094736)))",
1232,1232,522259.081,1446966.728,524164.3368,1445316.728,"MultiPolygon (((121.20664824 13.07618991, 121.21104646 13.08364395, 121.21983093 13.08363687, 121.22421664 13.07617576, 121.21981816 13.06872194, 121.21103422 13.06872901, 121.20664824 13.07618991)))",7.893802166
1233,1233,522259.081,1445316.728,524164.3368,1443666.728,"MultiPolygon (((121.20663627 13.06127495, 121.21103422 13.06872901, 121.21981816 13.06872194, 121.22420362 13.06126082, 121.21980541 13.05380698, 121.211022 13.05381405, 121.20663627 13.06127495)))",6.584634066
1234,1234,522259.081,1443666.728,524164.3368,1442016.728,"MultiPolygon (((121.20662432 13.04635998, 121.211022 13.05381405, 121.21980541 13.05380698, 121.22419062 13.04634586, 121.21979268 13.03889202, 121.21100979 13.03889907, 121.20662432 13.04635998)))",6.560037613
1235,1235,522259.081,1442016.728,524164.3368,1440366.728,"MultiPolygon (((121.20661238 13.03144499, 121.21100979 13.03889907, 121.21979268 13.03889202, 121.22417763 13.03143089, 121.21977996 13.02397703, 121.2109976 13.02398408, 121.20661238 13.03144499)))",5.504602432
1236,1236,522259.081,1440366.728,524164.3368,1438716.728,"MultiPolygon (((121.20660046 13.01652998, 121.2109976 13.02398408, 121.21977996 13.02397703, 121.22416466 13.0165159, 121.21976726 13.00906203, 121.21098543 13.00906906, 121.20660046 13.01652998)))",5.262529373
1237,1237,522259.081,1438716.728,524164.3368,1437066.728,"MultiPolygon (((121.20658855 13.00161496, 121.21098543 13.00906906, 121.21976726 13.00906203, 121.2241517 13.00160089, 121.21975458 12.99414701, 121.21097326 12.99415404, 121.20658855 13.00161496)))",4.085540116
1238,1238,522259.081,1437066.728,524164.3368,1435416.728,"MultiPolygon (((121.20657666 12.98669992, 121.21097326 12.99415404, 121.21975458 12.99414701, 121.22413876 12.98668587, 121.21974191 12.97923197, 121.21096112 12.97923899, 121.20657666 12.98669992)))",4.355640888
1239,1239,522259.081,1435416.728,524164.3368,1433766.728,"MultiPolygon (((121.20656479 12.97178486, 121.21096112 12.97923899, 121.21974191 12.97923197, 121.22412584 12.97177083, 121.21972925 12.96431692, 121.21094899 12.96432393, 121.20656479 12.97178486)))",3.709931791
1240,1240,522259.081,1433766.728,524164.3368,1432116.728,"MultiPolygon (((121.20655293 12.95686978, 121.21094899 12.96432393, 121.21972925 12.96431692, 121.22411293 12.95685577, 121.21971662 12.94940184, 121.21093688 12.94940885, 121.20655293 12.95686978)))",4.407480359
1241,1241,522259.081,1432116.728,524164.3368,1430466.728,"MultiPolygon (((121.20654108 12.94195469, 121.21093688 12.94940885, 121.21971662 12.94940184, 121.22410005 12.94194069, 121.219704 12.93448676, 121.21092478 12.93449375, 121.20654108 12.94195469)))",3.230664551
1242,1242,522259.081,1430466.728,524164.3368,1428816.728,"MultiPolygon (((121.20652926 12.92703958, 121.21092478 12.93449375, 121.219704 12.93448676, 121.22408717 12.9270256, 121.2196914 12.91957165, 121.2109127 12.91957864, 121.20652926 12.92703958)))",2.823713005
1243,1243,522259.081,1428816.728,524164.3368,1427166.728,"MultiPolygon (((121.20651744 12.91212445, 121.2109127 12.91957864, 121.2196914 12.91957165, 121.22407432 12.91211049, 121.21967881 12.90465653, 121.21090063 12.90466351, 121.20651744 12.91212445)))",2.293548584
1244,1244,522259.081,1427166.728,524164.3368,1425516.728,"MultiPolygon (((121.20650564 12.89720931, 121.21090063 12.90466351, 121.21967881 12.90465653, 121.22406148 12.89719537, 121.21966624 12.88974139, 121.21088858 12.88974836, 121.20650564 12.89720931)))",2.244324416
1245,1245,522259.081,1425516.728,524164.3368,1423866.728,"MultiPolygon (((121.20649386 12.88229415, 121.21088858 12.88974836, 121.21966624 12.88974139, 121.22404866 12.88228022, 121.21965368 12.87482624, 121.21087655 12.8748332, 121.20649386 12.88229415)))",2.80160147
1246,1246,522259.081,1423866.728,524164.3368,1422216.728,"MultiPolygon (((121.20648209 12.86737897, 121.21087655 12.8748332, 121.21965368 12.87482624, 121.22403585 12.86736506, 121.21964115 12.85991106, 121.21086453 12.85991801, 121.20648209 12.86737897)))",2.971784413
1247,1247,522259.081,1422216.728,524164.3368,1420566.728,"MultiPolygon (((121.20647034 12.85246378, 121.21086453 12.85991801, 121.21964115 12.85991106, 121.22402306 12.85244989, 121.21962862 12.84499587, 121.21085252 12.84500282, 121.20647034 12.85246378)))",3.393570125
1248,1248,522259.081,1420566.728,524164.3368,1418916.728,"MultiPolygon (((121.2064586 12.83754857, 121.21085252 12.84500282, 121.21962862 12.84499587, 121.22401029 12.83753469, 121.21961612 12.83008067, 121.21084053 12.8300876, 121.2064586 12.83754857)))",23.24449348
1249,1249,522259.081,1418916.728,524164.3368,1417266.728,"MultiPolygon (((121.20644688 12.82263334, 121.21084053 12.8300876, 121.21961612 12.83008067, 121.22399753 12.82261948, 121.21960363 12.81516545, 121.21082856 12.81517237, 121.20644688 12.82263334)))",24.20338249
1250,1250,522259.081,1417266.728,524164.3368,1415616.728,"MultiPolygon (((121.20643517 12.8077181, 121.21082856 12.81517237, 121.21960363 12.81516545, 121.22398479 12.80770426, 121.21959116 12.80025021, 121.2108166 12.80025712, 121.20643517 12.8077181)))",31.6463871
1251,1251,522259.081,1415616.728,524164.3368,1413966.728,"MultiPolygon (((121.20642348 12.79280284, 121.2108166 12.80025712, 121.21959116 12.80025021, 121.22397207 12.79278901, 121.2195787 12.78533495, 121.21080466 12.78534186, 121.20642348 12.79280284)))",21.36096358
1252,1252,522259.081,1413966.728,524164.3368,1412316.728,"MultiPolygon (((121.20641181 12.77788756, 121.21080466 12.78534186, 121.2195787 12.78533495, 121.22395936 12.77787375, 121.21956626 12.77041968, 121.21079274 12.77042658, 121.20641181 12.77788756)))",11.46071672
1253,1253,522259.081,1412316.728,524164.3368,1410666.728,"MultiPolygon (((121.20640015 12.76297227, 121.21079274 12.77042658, 121.21956626 12.77041968, 121.22394667 12.76295848, 121.21955383 12.75550439, 121.21078083 12.75551128, 121.20640015 12.76297227)))",16.37471581
1254,1254,522259.081,1410666.728,524164.3368,1409016.728,"MultiPolygon (((121.2063885 12.74805696, 121.21078083 12.75551128, 121.21955383 12.75550439, 121.223934 12.74804318, 121.21954142 12.74058908, 121.21076893 12.74059596, 121.2063885 12.74805696)))",17.36741829
1255,1255,522259.081,1409016.728,524164.3368,1407366.728,"MultiPolygon (((121.20637687 12.73314163, 121.21076893 12.74059596, 121.21954142 12.74058908, 121.22392134 12.73312787, 121.21952903 12.72567376, 121.21075705 12.72568063, 121.20637687 12.73314163)))",18.12021017
1256,1256,522259.081,1407366.728,524164.3368,1405716.728,"MultiPolygon (((121.20636525 12.71822628, 121.21075705 12.72568063, 121.21952903 12.72567376, 121.2239087 12.71821254, 121.21951666 12.71075842, 121.21074519 12.71076528, 121.20636525 12.71822628)))",16.94310379
1257,1257,522259.081,1405716.728,524164.3368,1404066.728,"MultiPolygon (((121.20635365 12.70331092, 121.21074519 12.71076528, 121.21951666 12.71075842, 121.22389608 12.7032972, 121.2195043 12.69584306, 121.21073334 12.69584992, 121.20635365 12.70331092)))",10.74980593
1258,1258,522259.081,1404066.728,524164.3368,1402416.728,"MultiPolygon (((121.20634207 12.68839554, 121.21073334 12.69584992, 121.2195043 12.69584306, 121.22388347 12.68838184, 121.21949195 12.68092769, 121.21072151 12.68093453, 121.20634207 12.68839554)))",11.53753853
1268,1268,523688.0229,1446141.728,525593.2788,1444491.728,"MultiPolygon (((121.21981816 13.06872194, 121.22421664 13.07617576, 121.23300084 13.07616823, 121.23738603 13.0687069, 121.23298729 13.0612533, 121.22420362 13.06126082, 121.21981816 13.06872194)))",7.542225484
1269,1269,523688.0229,1444491.728,525593.2788,1442841.728,"MultiPolygon (((121.21980541 13.05380698, 121.22420362 13.06126082, 121.23298729 13.0612533, 121.23737222 13.05379196, 121.23297376 13.04633835, 121.22419062 13.04634586, 121.21980541 13.05380698)))",7.888216496
1270,1270,523688.0229,1442841.728,525593.2788,1441191.728,"MultiPolygon (((121.21979268 13.03889202, 121.22419062 13.04634586, 121.23297376 13.04633835, 121.23735843 13.03887701, 121.23296024 13.03142339, 121.22417763 13.03143089, 121.21979268 13.03889202)))",6.115208308
1271,1271,523688.0229,1441191.728,525593.2788,1439541.728,"MultiPolygon (((121.21977996 13.02397703, 121.22417763 13.03143089, 121.23296024 13.03142339, 121.23734467 13.02396205, 121.23294675 13.01650841, 121.22416466 13.0165159, 121.21977996 13.02397703)))",5.63721633
1272,1272,523688.0229,1439541.728,525593.2788,1437891.728,"MultiPolygon (((121.21976726 13.00906203, 121.22416466 13.0165159, 121.23294675 13.01650841, 121.23733091 13.00904706, 121.23293327 13.00159341, 121.2241517 13.00160089, 121.21976726 13.00906203)))",5.39759469
1273,1273,523688.0229,1437891.728,525593.2788,1436241.728,"MultiPolygon (((121.21975458 12.99414701, 121.2241517 13.00160089, 121.23293327 13.00159341, 121.23731718 12.99413206, 121.2329198 12.9866784, 121.22413876 12.98668587, 121.21975458 12.99414701)))",5.373227596
1274,1274,523688.0229,1436241.728,525593.2788,1434591.728,"MultiPolygon (((121.21974191 12.97923197, 121.22413876 12.98668587, 121.2329198 12.9866784, 121.23730346 12.97921704, 121.23290636 12.97176337, 121.22412584 12.97177083, 121.21974191 12.97923197)))",5.033205032
1275,1275,523688.0229,1434591.728,525593.2788,1432941.728,"MultiPolygon (((121.21972925 12.96431692, 121.22412584 12.97177083, 121.23290636 12.97176337, 121.23728977 12.964302, 121.23289293 12.95684832, 121.22411293 12.95685577, 121.21972925 12.96431692)))",4.458731413
1276,1276,523688.0229,1432941.728,525593.2788,1431291.728,"MultiPolygon (((121.21971662 12.94940184, 121.22411293 12.95685577, 121.23289293 12.95684832, 121.23727608 12.94938695, 121.23287952 12.94193325, 121.22410005 12.94194069, 121.21971662 12.94940184)))",4.742858171
1277,1277,523688.0229,1431291.728,525593.2788,1429641.728,"MultiPolygon (((121.219704 12.93448676, 121.22410005 12.94194069, 121.23287952 12.94193325, 121.23726242 12.93447188, 121.23286612 12.92701817, 121.22408717 12.9270256, 121.219704 12.93448676)))",3.286388636
1278,1278,523688.0229,1429641.728,525593.2788,1427991.728,"MultiPolygon (((121.2196914 12.91957165, 121.22408717 12.9270256, 121.23286612 12.92701817, 121.23724878 12.9195568, 121.23285275 12.91210307, 121.22407432 12.91211049, 121.2196914 12.91957165)))",3.714907289
1279,1279,523688.0229,1427991.728,525593.2788,1426341.728,"MultiPolygon (((121.21967881 12.90465653, 121.22407432 12.91211049, 121.23285275 12.91210307, 121.23723515 12.90464169, 121.23283939 12.89718795, 121.22406148 12.89719537, 121.21967881 12.90465653)))",2.439311822
1280,1280,523688.0229,1426341.728,525593.2788,1424691.728,"MultiPolygon (((121.21966624 12.88974139, 121.22406148 12.89719537, 121.23283939 12.89718795, 121.23722154 12.88972657, 121.23282605 12.88227282, 121.22404866 12.88228022, 121.21966624 12.88974139)))",2.656257987
1281,1281,523688.0229,1424691.728,525593.2788,1423041.728,"MultiPolygon (((121.21965368 12.87482624, 121.22404866 12.88228022, 121.23282605 12.88227282, 121.23720794 12.87481143, 121.23281272 12.86735767, 121.22403585 12.86736506, 121.21965368 12.87482624)))",3.390698791
1282,1282,523688.0229,1423041.728,525593.2788,1421391.728,"MultiPolygon (((121.21964115 12.85991106, 121.22403585 12.86736506, 121.23281272 12.86735767, 121.23719437 12.85989628, 121.23279941 12.8524425, 121.22402306 12.85244989, 121.21964115 12.85991106)))",3.398156643
1283,1283,523688.0229,1421391.728,525593.2788,1419741.728,"MultiPolygon (((121.21962862 12.84499587, 121.22402306 12.85244989, 121.23279941 12.8524425, 121.23718081 12.84498111, 121.23278612 12.83752732, 121.22401029 12.83753469, 121.21962862 12.84499587)))",3.64396894
1284,1284,523688.0229,1419741.728,525593.2788,1418091.728,"MultiPolygon (((121.21961612 12.83008067, 121.22401029 12.83753469, 121.23278612 12.83752732, 121.23716727 12.83006592, 121.23277285 12.82261212, 121.22399753 12.82261948, 121.21961612 12.83008067)))",33.95869446
1285,1285,523688.0229,1418091.728,525593.2788,1416441.728,"MultiPolygon (((121.21960363 12.81516545, 121.22399753 12.82261948, 121.23277285 12.82261212, 121.23715375 12.81515072, 121.23275959 12.8076969, 121.22398479 12.80770426, 121.21960363 12.81516545)))",33.80170441
1286,1286,523688.0229,1416441.728,525593.2788,1414791.728,"MultiPolygon (((121.21959116 12.80025021, 121.22398479 12.80770426, 121.23275959 12.8076969, 121.23714024 12.8002355, 121.23274636 12.79278166, 121.22397207 12.79278901, 121.21959116 12.80025021)))",33.82883644
1287,1287,523688.0229,1414791.728,525593.2788,1413141.728,"MultiPolygon (((121.2195787 12.78533495, 121.22397207 12.79278901, 121.23274636 12.79278166, 121.23712675 12.78532026, 121.23273313 12.77786641, 121.22395936 12.77787375, 121.2195787 12.78533495)))",11.02993584
1288,1288,523688.0229,1413141.728,525593.2788,1411491.728,"MultiPolygon (((121.21956626 12.77041968, 121.22395936 12.77787375, 121.23273313 12.77786641, 121.23711328 12.770405, 121.23271993 12.76295114, 121.22394667 12.76295848, 121.21956626 12.77041968)))",9.6492939
1289,1289,523688.0229,1411491.728,525593.2788,1409841.728,"MultiPolygon (((121.21955383 12.75550439, 121.22394667 12.76295848, 121.23271993 12.76295114, 121.23709983 12.75548973, 121.23270674 12.74803586, 121.223934 12.74804318, 121.21955383 12.75550439)))",12.51317406
1290,1290,523688.0229,1409841.728,525593.2788,1408191.728,"MultiPolygon (((121.21954142 12.74058908, 121.223934 12.74804318, 121.23270674 12.74803586, 121.2370864 12.74057444, 121.23269357 12.73312056, 121.22392134 12.73312787, 121.21954142 12.74058908)))",11.92341566
1291,1291,523688.0229,1408191.728,525593.2788,1406541.728,"MultiPolygon (((121.21952903 12.72567376, 121.22392134 12.73312787, 121.23269357 12.73312056, 121.23707298 12.72565914, 121.23268042 12.71820524, 121.2239087 12.71821254, 121.21952903 12.72567376)))",14.53362179
1292,1292,523688.0229,1406541.728,525593.2788,1404891.728,"MultiPolygon (((121.21951666 12.71075842, 121.2239087 12.71821254, 121.23268042 12.71820524, 121.23705958 12.71074382, 121.23266728 12.7032899, 121.22389608 12.7032972, 121.21951666 12.71075842)))",12.0515871
1293,1293,523688.0229,1404891.728,525593.2788,1403241.728,"MultiPolygon (((121.2195043 12.69584306, 121.22389608 12.7032972, 121.23266728 12.7032899, 121.2370462 12.69582848, 121.23265417 12.68837455, 121.22388347 12.68838184, 121.2195043 12.69584306)))",10.07643747
1294,1294,523688.0229,1403241.728,525593.2788,1401591.728,"MultiPolygon (((121.21949195 12.68092769, 121.22388347 12.68838184, 121.23265417 12.68837455, 121.23703283 12.68091312, 121.23264107 12.67345919, 121.22387088 12.67346646, 121.21949195 12.68092769)))",8.003366851
1303,1303,525116.9648,1445316.728,527022.2207,1443666.728,"MultiPolygon (((121.23298729 13.0612533, 121.23738603 13.0687069, 121.24616995 13.06869893, 121.25055461 13.06123738, 121.24615562 13.05378401, 121.23737222 13.05379196, 121.23298729 13.0612533)))",8.239426045
1304,1304,525116.9648,1443666.728,527022.2207,1442016.728,"MultiPolygon (((121.23297376 13.04633835, 121.23737222 13.05379196, 121.24615562 13.05378401, 121.25054002 13.04632245, 121.2461413 13.03886906, 121.23735843 13.03887701, 121.23297376 13.04633835)))",7.51193078
1305,1305,525116.9648,1442016.728,527022.2207,1440366.728,"MultiPolygon (((121.23296024 13.03142339, 121.23735843 13.03887701, 121.2461413 13.03886906, 121.25052546 13.0314075, 121.24612701 13.02395411, 121.23734467 13.02396205, 121.23296024 13.03142339)))",5.906585499
1306,1306,525116.9648,1440366.728,527022.2207,1438716.728,"MultiPolygon (((121.23294675 13.01650841, 121.23734467 13.02396205, 121.24612701 13.02395411, 121.25051091 13.01649254, 121.24611273 13.00903913, 121.23733091 13.00904706, 121.23294675 13.01650841)))",6.001352549
1307,1307,525116.9648,1438716.728,527022.2207,1437066.728,"MultiPolygon (((121.23293327 13.00159341, 121.23733091 13.00904706, 121.24611273 13.00903913, 121.25049638 13.00157756, 121.24609847 12.99412414, 121.23731718 12.99413206, 121.23293327 13.00159341)))",5.596325068
1308,1308,525116.9648,1437066.728,527022.2207,1435416.728,"MultiPolygon (((121.2329198 12.9866784, 121.23731718 12.99413206, 121.24609847 12.99412414, 121.25048187 12.98666257, 121.24608423 12.97920913, 121.23730346 12.97921704, 121.2329198 12.9866784)))",5.409856116
1309,1309,525116.9648,1435416.728,527022.2207,1433766.728,"MultiPolygon (((121.23290636 12.97176337, 121.23730346 12.97921704, 121.24608423 12.97920913, 121.25046737 12.97174756, 121.24607001 12.9642941, 121.23728977 12.964302, 121.23290636 12.97176337)))",5.056250321
1310,1310,525116.9648,1433766.728,527022.2207,1432116.728,"MultiPolygon (((121.23289293 12.95684832, 121.23728977 12.964302, 121.24607001 12.9642941, 121.2504529 12.95683253, 121.24605581 12.94937906, 121.23727608 12.94938695, 121.23289293 12.95684832)))",4.475200653
1311,1311,525116.9648,1432116.728,527022.2207,1430466.728,"MultiPolygon (((121.23287952 12.94193325, 121.23727608 12.94938695, 121.24605581 12.94937906, 121.25043844 12.94191748, 121.24604162 12.934464, 121.23726242 12.93447188, 121.23287952 12.94193325)))",6.814669132
1312,1312,525116.9648,1430466.728,527022.2207,1428816.728,"MultiPolygon (((121.23286612 12.92701817, 121.23726242 12.93447188, 121.24604162 12.934464, 121.25042401 12.92700242, 121.24602746 12.91954892, 121.23724878 12.9195568, 121.23286612 12.92701817)))",7.542461554
