fid,id,left,top,right,bottom,geom_wkt,fid_2,LH
1251,1251,522259.081,1415616.728,524164.3368,1413966.728,"MultiPolygon (((121.20642348 12.79280284, 121.2108166 12.80025712, 121.21959116 12.80025021, 121.22397207 12.79278901, 121.2195787 12.78533495, 121.21080466 12.78534186, 121.20642348 12.79280284)))",5,3
1252,1252,522259.081,1413966.728,524164.3368,1412316.728,"MultiPolygon (((121.20641181 12.77788756, 121.21080466 12.78534186, 121.2195787 12.78533495, 121.22395936 12.77787375, 121.21956626 12.77041968, 121.21079274 12.77042658, 121.20641181 12.77788756)))",5,3
1253,1253,522259.081,1412316.728,524164.3368,1410666.728,"MultiPolygon (((121.20640015 12.76297227, 121.21079274 12.77042658, 121.21956626 12.77041968, 121.22394667 12.76295848, 121.21955383 12.75550439, 121.21078083 12.75551128, 121.20640015 12.76297227)))",5,3
1254,1254,522259.081,1410666.728,524164.3368,1409016.728,"MultiPolygon (((121.2063885 12.74805696, 121.21078083 12.75551128, 121.21955383 12.75550439, 121.223934 12.74804318, 121.21954142 12.74058908, 121.21076893 12.74059596, 121.2063885 12.74805696)))",5,3
1255,1255,522259.081,1409016.728,524164.3368,1407366.728,"MultiPolygon (((121.20637687 12.73314163, 121.21076893 12.74059596, 121.21954142 12.74058908, 121.22392134 12.73312787, 121.21952903 12.72567376, 121.21075705 12.72568063, 121.20637687 12.73314163)))",5,3
1256,1256,522259.081,1407366.728,524164.3368,1405716.728,"MultiPolygon (((121.20636525 12.71822628, 121.21075705 12.72568063, 121.21952903 12.72567376, 121.2239087 12.71821254, 121.21951666 12.71075842, 121.21074519 12.71076528, 121.20636525 12.71822628)))",5,3
1257,1257,522259.081,1405716.728,524164.3368,1404066.728,"MultiPolygon (((121.20635365 12.70331092, 121.21074519 12.71076528, 121.21951666 12.71075842, 121.22389608 12.7032972, 121.2195043 12.69584306, 121.21073334 12.69584992, 121.20635365 12.70331092)))",5,3
1258,1258,522259.081,1404066.728,524164.3368,1402416.728,"MultiPolygon (((121.20634207 12.68839554, 121.21073334 12.69584992, 121.2195043 12.69584306, 121.22388347 12.68838184, 121.21949195 12.68092769, 121.21072151 12.68093453, 121.20634207 12.68839554)))",5,3
1268,1268,523688.0229,1446141.728,525593.2788,1444491.728,"MultiPolygon (((121.21981816 13.06872194, 121.22421664 13.07617576, 121.23300084 13.07616823, 121.23738603 13.0687069, 121.23298729 13.0612533, 121.22420362 13.06126082, 121.21981816 13.06872194)))",5,3
1269,1269,523688.0229,1444491.728,525593.2788,1442841.728,"MultiPolygon (((121.21980541 13.05380698, 121.22420362 13.06126082, 121.23298729 13.0612533, 121.23737222 13.05379196, 121.23297376 13.04633835, 121.22419062 13.04634586, 121.21980541 13.05380698)))",5,3
1270,1270,523688.0229,1442841.728,525593.2788,1441191.728,"MultiPolygon (((121.21979268 13.03889202, 121.22419062 13.04634586, 121.23297376 13.04633835, 121.23735843 13.03887701, 121.23296024 13.03142339, 121.22417763 13.03143089, 121.21979268 13.03889202)))",3,2
1271,1271,523688.0229,1441191.728,525593.2788,1439541.728,"MultiPolygon (((121.21977996 13.02397703, 121.22417763 13.03143089, 121.23296024 13.03142339, 121.23734467 13.02396205, 121.23294675 13.01650841, 121.22416466 13.0165159, 121.21977996 13.02397703)))",5,3
1272,1272,523688.0229,1439541.728,525593.2788,1437891.728,"MultiPolygon (((121.21976726 13.00906203, 121.22416466 13.0165159, 121.23294675 13.01650841, 121.23733091 13.00904706, 121.23293327 13.00159341, 121.2241517 13.00160089, 121.21976726 13.00906203)))",5,3
1273,1273,523688.0229,1437891.728,525593.2788,1436241.728,"MultiPolygon (((121.21975458 12.99414701, 121.2241517 13.00160089, 121.23293327 13.00159341, 121.23731718 12.99413206, 121.2329198 12.9866784, 121.22413876 12.98668587, 121.21975458 12.99414701)))",5,3
1274,1274,523688.0229,1436241.728,525593.2788,1434591.728,"MultiPolygon (((121.21974191 12.97923197, 121.22413876 12.98668587, 121.2329198 12.9866784, 121.23730346 12.97921704, 121.23290636 12.97176337, 121.22412584 12.97177083, 121.21974191 12.97923197)))",5,3
1275,1275,523688.0229,1434591.728,525593.2788,1432941.728,"MultiPolygon (((121.21972925 12.96431692, 121.22412584 12.97177083, 121.23290636 12.97176337, 121.23728977 12.964302, 121.23289293 12.95684832, 121.22411293 12.95685577, 121.21972925 12.96431692)))",5,3
1276,1276,523688.0229,1432941.728,525593.2788,1431291.728,"MultiPolygon (((121.21971662 12.94940184, 121.22411293 12.95685577, 121.23289293 12.95684832, 121.23727608 12.94938695, 121.23287952 12.94193325, 121.22410005 12.94194069, 121.21971662 12.94940184)))",5,3
1277,1277,523688.0229,1431291.728,525593.2788,1429641.728,"MultiPolygon (((121.219704 12.93448676, 121.22410005 12.94194069, 121.23287952 12.94193325, 121.23726242 12.93447188, 121.23286612 12.92701817, 121.22408717 12.9270256, 121.219704 12.93448676)))",3,2
1278,1278,523688.0229,1429641.728,525593.2788,1427991.728,"MultiPolygon (((121.2196914 12.91957165, 121.22408717 12.9270256, 121.23286612 12.92701817, 121.23724878 12.9195568, 121.23285275 12.91210307, 121.22407432 12.91211049, 121.2196914 12.91957165)))",5,3
1279,1279,523688.0229,1427991.728,525593.2788,1426341.728,"MultiPolygon (((121.21967881 12.90465653, 121.22407432 12.91211049, 121.23285275 12.91210307, 121.23723515 12.90464169, 121.23283939 12.89718795, 121.22406148 12.89719537, 121.21967881 12.90465653)))",5,3
1280,1280,523688.0229,1426341.728,525593.2788,1424691.728,"MultiPolygon (((121.21966624 12.88974139, 121.22406148 12.89719537, 121.23283939 12.89718795, 121.23722154 12.88972657, 121.23282605 12.88227282, 121.22404866 12.88228022, 121.21966624 12.88974139)))",5,3
1281,1281,523688.0229,1424691.728,525593.2788,1423041.728,"MultiPolygon (((121.21965368 12.87482624, 121.22404866 12.88228022, 121.23282605 12.88227282, 121.23720794 12.87481143, 121.23281272 12.86735767, 121.22403585 12.86736506, 121.21965368 12.87482624)))",5,3
1282,1282,523688.0229,1423041.728,525593.2788,1421391.728,"MultiPolygon (((121.21964115 12.85991106, 121.22403585 12.86736506, 121.23281272 12.86735767, 121.23719437 12.85989628, 121.23279941 12.8524425, 121.22402306 12.85244989, 121.21964115 12.85991106)))",5,3
1283,1283,523688.0229,1421391.728,525593.2788,1419741.728,"MultiPolygon (((121.21962862 12.84499587, 121.22402306 12.85244989, 121.23279941 12.8524425, 121.23718081 12.84498111, 121.23278612 12.83752732, 121.22401029 12.83753469, 121.21962862 12.84499587)))",5,3
1284,1284,523688.0229,1419741.728,525593.2788,1418091.728,"MultiPolygon (((121.21961612 12.83008067, 121.22401029 12.83753469, 121.23278612 12.83752732, 121.23716727 12.83006592, 121.23277285 12.82261212, 121.22399753 12.82261948, 121.21961612 12.83008067)))",5,3
1285,1285,523688.0229,1418091.728,525593.2788,1416441.728,"MultiPolygon (((121.21960363 12.81516545, 121.22399753 12.82261948, 121.23277285 12.82261212, 121.23715375 12.81515072, 121.23275959 12.8076969, 121.22398479 12.80770426, 121.21960363 12.81516545)))",5,3
1286,1286,523688.0229,1416441.728,525593.2788,1414791.728,"MultiPolygon (((121.21959116 12.80025021, 121.22398479 12.80770426, 121.23275959 12.8076969, 121.23714024 12.8002355, 121.23274636 12.79278166, 121.22397207 12.79278901, 121.21959116 12.80025021)))",5,3
1287,1287,523688.0229,1414791.728,525593.2788,1413141.728,"MultiPolygon (((121.2195787 12.78533495, 121.22397207 12.79278901, 121.23274636 12.79278166, 121.23712675 12.78532026, 121.23273313 12.77786641, 121.22395936 12.77787375, 121.2195787 12.78533495)))",5,3
1288,1288,523688.0229,1413141.728,525593.2788,1411491.728,"MultiPolygon (((121.21956626 12.77041968, 121.22395936 12.77787375, 121.23273313 12.77786641, 121.23711328 12.770405, 121.23271993 12.76295114, 121.22394667 12.76295848, 121.21956626 12.77041968)))",5,3
1289,1289,523688.0229,1411491.728,525593.2788,1409841.728,"MultiPolygon (((121.21955383 12.75550439, 121.22394667 12.76295848, 121.23271993 12.76295114, 121.23709983 12.75548973, 121.23270674 12.74803586, 121.223934 12.74804318, 121.21955383 12.75550439)))",5,3
1290,1290,523688.0229,1409841.728,525593.2788,1408191.728,"MultiPolygon (((121.21954142 12.74058908, 121.223934 12.74804318, 121.23270674 12.74803586, 121.2370864 12.74057444, 121.23269357 12.73312056, 121.22392134 12.73312787, 121.21954142 12.74058908)))",5,3
1291,1291,523688.0229,1408191.728,525593.2788,1406541.728,"MultiPolygon (((121.21952903 12.72567376, 121.22392134 12.73312787, 121.23269357 12.73312056, 121.23707298 12.72565914, 121.23268042 12.71820524, 121.2239087 12.71821254, 121.21952903 12.72567376)))",5,3
1292,1292,523688.0229,1406541.728,525593.2788,1404891.728,"MultiPolygon (((121.21951666 12.71075842, 121.2239087 12.71821254, 121.23268042 12.71820524, 121.23705958 12.71074382, 121.23266728 12.7032899, 121.22389608 12.7032972, 121.21951666 12.71075842)))",5,3
1293,1293,523688.0229,1404891.728,525593.2788,1403241.728,"MultiPolygon (((121.2195043 12.69584306, 121.22389608 12.7032972, 121.23266728 12.7032899, 121.2370462 12.69582848, 121.23265417 12.68837455, 121.22388347 12.68838184, 121.2195043 12.69584306)))",5,3
1294,1294,523688.0229,1403241.728,525593.2788,1401591.728,"MultiPolygon (((121.21949195 12.68092769, 121.22388347 12.68838184, 121.23265417 12.68837455, 121.23703283 12.68091312, 121.23264107 12.67345919, 121.22387088 12.67346646, 121.21949195 12.68092769)))",5,3
1303,1303,525116.9648,1445316.728,527022.2207,1443666.728,"MultiPolygon (((121.23298729 13.0612533, 121.23738603 13.0687069, 121.24616995 13.06869893, 121.25055461 13.06123738, 121.24615562 13.05378401, 121.23737222 13.05379196, 121.23298729 13.0612533)))",5,3
1304,1304,525116.9648,1443666.728,527022.2207,1442016.728,"MultiPolygon (((121.23297376 13.04633835, 121.23737222 13.05379196, 121.24615562 13.05378401, 121.25054002 13.04632245, 121.2461413 13.03886906, 121.23735843 13.03887701, 121.23297376 13.04633835)))",5,3
1305,1305,525116.9648,1442016.728,527022.2207,1440366.728,"MultiPolygon (((121.23296024 13.03142339, 121.23735843 13.03887701, 121.2461413 13.03886906, 121.25052546 13.0314075, 121.24612701 13.02395411, 121.23734467 13.02396205, 121.23296024 13.03142339)))",5,3
1306,1306,525116.9648,1440366.728,527022.2207,1438716.728,"MultiPolygon (((121.23294675 13.01650841, 121.23734467 13.02396205, 121.24612701 13.02395411, 121.25051091 13.01649254, 121.24611273 13.00903913, 121.23733091 13.00904706, 121.23294675 13.01650841)))",5,3
1307,1307,525116.9648,1438716.728,527022.2207,1437066.728,"MultiPolygon (((121.23293327 13.00159341, 121.23733091 13.00904706, 121.24611273 13.00903913, 121.25049638 13.00157756, 121.24609847 12.99412414, 121.23731718 12.99413206, 121.23293327 13.00159341)))",5,3
1308,1308,525116.9648,1437066.728,527022.2207,1435416.728,"MultiPolygon (((121.2329198 12.9866784, 121.23731718 12.99413206, 121.24609847 12.99412414, 121.25048187 12.98666257, 121.24608423 12.97920913, 121.23730346 12.97921704, 121.2329198 12.9866784)))",5,3
1309,1309,525116.9648,1435416.728,527022.2207,1433766.728,"MultiPolygon (((121.23290636 12.97176337, 121.23730346 12.97921704, 121.24608423 12.97920913, 121.25046737 12.97174756, 121.24607001 12.9642941, 121.23728977 12.964302, 121.23290636 12.97176337)))",5,3
1310,1310,525116.9648,1433766.728,527022.2207,1432116.728,"MultiPolygon (((121.23289293 12.95684832, 121.23728977 12.964302, 121.24607001 12.9642941, 121.2504529 12.95683253, 121.24605581 12.94937906, 121.23727608 12.94938695, 121.23289293 12.95684832)))",5,3
1311,1311,525116.9648,1432116.728,527022.2207,1430466.728,"MultiPolygon (((121.23287952 12.94193325, 121.23727608 12.94938695, 121.24605581 12.94937906, 121.25043844 12.94191748, 121.24604162 12.934464, 121.23726242 12.93447188, 121.23287952 12.94193325)))",5,3
1312,1312,525116.9648,1430466.728,527022.2207,1428816.728,"MultiPolygon (((121.23286612 12.92701817, 121.23726242 12.93447188, 121.24604162 12.934464, 121.25042401 12.92700242, 121.24602746 12.91954892, 121.23724878 12.9195568, 121.23286612 12.92701817)))",5,3
1313,1313,525116.9648,1428816.728,527022.2207,1427166.728,"MultiPolygon (((121.23285275 12.91210307, 121.23724878 12.9195568, 121.24602746 12.91954892, 121.25040959 12.91208734, 121.24601331 12.90463383, 121.23723515 12.90464169, 121.23285275 12.91210307)))",3,2
1314,1314,525116.9648,1427166.728,527022.2207,1425516.728,"MultiPolygon (((121.23283939 12.89718795, 121.23723515 12.90464169, 121.24601331 12.90463383, 121.25039519 12.89717224, 121.24599918 12.88971872, 121.23722154 12.88972657, 121.23283939 12.89718795)))",3,2
1315,1315,525116.9648,1425516.728,527022.2207,1423866.728,"MultiPolygon (((121.23282605 12.88227282, 121.23722154 12.88972657, 121.24599918 12.88971872, 121.25038081 12.88225713, 121.24598506 12.87480359, 121.23720794 12.87481143, 121.23282605 12.88227282)))",5,3
1316,1316,525116.9648,1423866.728,527022.2207,1422216.728,"MultiPolygon (((121.23281272 12.86735767, 121.23720794 12.87481143, 121.24598506 12.87480359, 121.25036644 12.86734199, 121.24597097 12.85988845, 121.23719437 12.85989628, 121.23281272 12.86735767)))",5,3
1317,1317,525116.9648,1422216.728,527022.2207,1420566.728,"MultiPolygon (((121.23279941 12.8524425, 121.23719437 12.85989628, 121.24597097 12.85988845, 121.2503521 12.85242685, 121.24595689 12.84497329, 121.23718081 12.84498111, 121.23279941 12.8524425)))",5,3
1318,1318,525116.9648,1420566.728,527022.2207,1418916.728,"MultiPolygon (((121.23278612 12.83752732, 121.23718081 12.84498111, 121.24595689 12.84497329, 121.25033777 12.83751168, 121.24594284 12.83005811, 121.23716727 12.83006592, 121.23278612 12.83752732)))",5,3
1319,1319,525116.9648,1418916.728,527022.2207,1417266.728,"MultiPolygon (((121.23277285 12.82261212, 121.23716727 12.83006592, 121.24594284 12.83005811, 121.25032347 12.8225965, 121.2459288 12.81514291, 121.23715375 12.81515072, 121.23277285 12.82261212)))",5,3
1320,1320,525116.9648,1417266.728,527022.2207,1415616.728,"MultiPolygon (((121.23275959 12.8076969, 121.23715375 12.81515072, 121.2459288 12.81514291, 121.25030918 12.8076813, 121.24591478 12.8002277, 121.23714024 12.8002355, 121.23275959 12.8076969)))",5,3
1321,1321,525116.9648,1415616.728,527022.2207,1413966.728,"MultiPolygon (((121.23274636 12.79278166, 121.23714024 12.8002355, 121.24591478 12.8002277, 121.25029491 12.79276609, 121.24590077 12.78531247, 121.23712675 12.78532026, 121.23274636 12.79278166)))",5,3
1322,1322,525116.9648,1413966.728,527022.2207,1412316.728,"MultiPolygon (((121.23273313 12.77786641, 121.23712675 12.78532026, 121.24590077 12.78531247, 121.25028066 12.77785085, 121.24588679 12.77039723, 121.23711328 12.770405, 121.23273313 12.77786641)))",5,3
1323,1323,525116.9648,1412316.728,527022.2207,1410666.728,"MultiPolygon (((121.23271993 12.76295114, 121.23711328 12.770405, 121.24588679 12.77039723, 121.25026642 12.76293561, 121.24587282 12.75548197, 121.23709983 12.75548973, 121.23271993 12.76295114)))",5,3
1324,1324,525116.9648,1410666.728,527022.2207,1409016.728,"MultiPolygon (((121.23270674 12.74803586, 121.23709983 12.75548973, 121.24587282 12.75548197, 121.25025221 12.74802034, 121.24585887 12.74056669, 121.2370864 12.74057444, 121.23270674 12.74803586)))",5,3
1325,1325,525116.9648,1409016.728,527022.2207,1407366.728,"MultiPolygon (((121.23269357 12.73312056, 121.2370864 12.74057444, 121.24585887 12.74056669, 121.25023801 12.73310506, 121.24584494 12.72565139, 121.23707298 12.72565914, 121.23269357 12.73312056)))",5,3
1326,1326,525116.9648,1407366.728,527022.2207,1405716.728,"MultiPolygon (((121.23268042 12.71820524, 121.23707298 12.72565914, 121.24584494 12.72565139, 121.25022384 12.71818976, 121.24583103 12.71073608, 121.23705958 12.71074382, 121.23268042 12.71820524)))",5,3
1327,1327,525116.9648,1405716.728,527022.2207,1404066.728,"MultiPolygon (((121.23266728 12.7032899, 121.23705958 12.71074382, 121.24583103 12.71073608, 121.25020968 12.70327444, 121.24581714 12.69582075, 121.2370462 12.69582848, 121.23266728 12.7032899)))",5,3
1328,1328,525116.9648,1404066.728,527022.2207,1402416.728,"MultiPolygon (((121.23265417 12.68837455, 121.2370462 12.69582848, 121.24581714 12.69582075, 121.25019554 12.68835911, 121.24580326 12.68090541, 121.23703283 12.68091312, 121.23265417 12.68837455)))",5,3
1353,1353,526545.9067,1421391.728,528451.1626,1419741.728,"MultiPolygon (((121.24595689 12.84497329, 121.2503521 12.85242685, 121.25912843 12.85241858, 121.26350905 12.84495676, 121.25911359 12.83750342, 121.25033777 12.83751168, 121.24595689 12.84497329)))",3,2
1354,1354,526545.9067,1419741.728,528451.1626,1418091.728,"MultiPolygon (((121.24594284 12.83005811, 121.25033777 12.83751168, 121.25911359 12.83750342, 121.26349395 12.8300416, 121.25909877 12.82258825, 121.25032347 12.8225965, 121.24594284 12.83005811)))",5,3
1355,1355,526545.9067,1418091.728,528451.1626,1416441.728,"MultiPolygon (((121.2459288 12.81514291, 121.25032347 12.8225965, 121.25909877 12.82258825, 121.26347888 12.81512643, 121.25908396 12.80767306, 121.25030918 12.8076813, 121.2459288 12.81514291)))",5,3
1356,1356,526545.9067,1416441.728,528451.1626,1414791.728,"MultiPolygon (((121.24591478 12.8002277, 121.25030918 12.8076813, 121.25908396 12.80767306, 121.26346383 12.80021124, 121.25906918 12.79275786, 121.25029491 12.79276609, 121.24591478 12.8002277)))",5,3
1357,1357,526545.9067,1414791.728,528451.1626,1413141.728,"MultiPolygon (((121.24590077 12.78531247, 121.25029491 12.79276609, 121.25906918 12.79275786, 121.26344879 12.78529603, 121.25905441 12.77784264, 121.25028066 12.77785085, 121.24590077 12.78531247)))",5,3
1358,1358,526545.9067,1413141.728,528451.1626,1411491.728,"MultiPolygon (((121.24588679 12.77039723, 121.25028066 12.77785085, 121.25905441 12.77784264, 121.26343378 12.77038081, 121.25903966 12.7629274, 121.25026642 12.76293561, 121.24588679 12.77039723)))",5,3
1359,1359,526545.9067,1411491.728,528451.1626,1409841.728,"MultiPolygon (((121.24587282 12.75548197, 121.25026642 12.76293561, 121.25903966 12.7629274, 121.26341878 12.75546556, 121.25902493 12.74801214, 121.25025221 12.74802034, 121.24587282 12.75548197)))",5,3
1360,1360,526545.9067,1409841.728,528451.1626,1408191.728,"MultiPolygon (((121.24585887 12.74056669, 121.25025221 12.74802034, 121.25902493 12.74801214, 121.26340381 12.74055031, 121.25901022 12.73309687, 121.25023801 12.73310506, 121.24585887 12.74056669)))",5,3
